Date,Value,Date,Value,Date,Value,Date,Value,Date,Value,Date,Value,Date,Value,Date,Value,Date,Value,Date,Value
2016-05-10T21:30:00.000Z,6.631538,2016-05-10T21:30:00.000Z,8.34884,2016-05-10T21:30:00.000Z,6.73722887,2016-05-10T21:30:00.000Z,5.142259,2016-05-10T21:30:00.000Z,7.874519,2016-05-10T21:30:00.000Z,4.926332951,2016-05-10T21:30:00.000Z,3.532482,2016-05-10T21:30:00.000Z,3.626042,2016-05-10T21:30:00.000Z,3.501843,2016-05-10T21:30:00.000Z,2.174041986
2016-05-10T21:35:00.000Z,6.599143,2016-05-10T21:35:00.000Z,8.335674286,2016-05-10T21:35:00.000Z,6.745511055,2016-05-10T21:35:00.000Z,5.158440113,2016-05-10T21:35:00.000Z,7.865399,2016-05-10T21:35:00.000Z,4.948234081,2016-05-10T21:35:00.000Z,3.521074,2016-05-10T21:35:00.000Z,3.634055,2016-05-10T21:35:00.000Z,3.491617,2016-05-10T21:35:00.000Z,2.184879065
2016-05-10T21:40:00.000Z,6.602043,2016-05-10T21:40:00.000Z,8.314117432,2016-05-10T21:40:00.000Z,6.727919102,2016-05-10T21:40:00.000Z,5.16351223,2016-05-10T21:40:00.000Z,7.877421856,2016-05-10T21:40:00.000Z,4.922249,2016-05-10T21:40:00.000Z,3.545228,2016-05-10T21:40:00.000Z,3.623867,2016-05-10T21:40:00.000Z,3.53893,2016-05-10T21:40:00.000Z,2.186822891
2016-05-10T21:45:00.000Z,6.613796,2016-05-10T21:45:00.000Z,8.363605,2016-05-10T21:45:00.000Z,6.730973,2016-05-10T21:45:00.000Z,5.157408,2016-05-10T21:45:00.000Z,7.852807999,2016-05-10T21:45:00.000Z,4.92515,2016-05-10T21:45:00.000Z,3.520616,2016-05-10T21:45:00.000Z,3.618867,2016-05-10T21:45:00.000Z,3.500813,2016-05-10T21:45:00.000Z,2.178047895
2016-05-10T21:50:00.000Z,6.587392,2016-05-10T21:50:00.000Z,8.328006,2016-05-10T21:50:00.000Z,6.74494,2016-05-10T21:50:00.000Z,5.160766125,2016-05-10T21:50:00.000Z,7.865246773,2016-05-10T21:50:00.000Z,4.930186,2016-05-10T21:50:00.000Z,3.534314,2016-05-10T21:50:00.000Z,3.632683,2016-05-10T21:50:00.000Z,3.531071,2016-05-10T21:50:00.000Z,2.193233967
2016-05-10T21:55:00.000Z,6.590633,2016-05-10T21:55:00.000Z,8.340523,2016-05-10T21:55:00.000Z,6.716320992,2016-05-10T21:55:00.000Z,5.133674145,2016-05-10T21:55:00.000Z,7.848917007,2016-05-10T21:55:00.000Z,4.903859,2016-05-10T21:55:00.000Z,3.547173,2016-05-10T21:55:00.000Z,3.620777,2016-05-10T21:55:00.000Z,3.561024,2016-05-10T21:55:00.000Z,2.187129974
2016-05-10T22:00:00.000Z,6.584071,2016-05-10T22:00:00.000Z,8.360132217,2016-05-10T22:00:00.000Z,6.752723,2016-05-10T22:00:00.000Z,5.164656162,2016-05-10T22:00:00.000Z,7.864177,2016-05-10T22:00:00.000Z,4.909086,2016-05-10T22:00:00.000Z,3.50211,2016-05-10T22:00:00.000Z,3.619289,2016-05-10T22:00:00.000Z,3.542861,2016-05-10T22:00:00.000Z,2.194685936
2016-05-10T22:05:00.000Z,6.589338,2016-05-10T22:05:00.000Z,8.336210251,2016-05-10T22:05:00.000Z,6.751922,2016-05-10T22:05:00.000Z,5.14535,2016-05-10T22:05:00.000Z,7.877722,2016-05-10T22:05:00.000Z,4.910840988,2016-05-10T22:05:00.000Z,3.524508,2016-05-10T22:05:00.000Z,3.634359,2016-05-10T22:05:00.000Z,3.538092,2016-05-10T22:05:00.000Z,2.181139946
2016-05-10T22:10:00.000Z,6.605782986,2016-05-10T22:10:00.000Z,8.360478,2016-05-10T22:10:00.000Z,6.752647,2016-05-10T22:10:00.000Z,5.154201031,2016-05-10T22:10:00.000Z,7.884935,2016-05-10T22:10:00.000Z,4.88375,2016-05-10T22:10:00.000Z,3.559689,2016-05-10T22:10:00.000Z,3.599792,2016-05-10T22:10:00.000Z,3.512603,2016-05-10T22:10:00.000Z,2.177856922
2016-05-10T22:15:00.000Z,6.620739937,2016-05-10T22:15:00.000Z,8.349374771,2016-05-10T22:15:00.000Z,6.737115,2016-05-10T22:15:00.000Z,5.130509,2016-05-10T22:15:00.000Z,7.89516,2016-05-10T22:15:00.000Z,4.911222935,2016-05-10T22:15:00.000Z,3.518097,2016-05-10T22:15:00.000Z,3.611198,2016-05-10T22:15:00.000Z,3.556674,2016-05-10T22:15:00.000Z,2.179267883
2016-05-10T22:20:00.000Z,6.597503,2016-05-10T22:20:00.000Z,8.335675,2016-05-10T22:20:00.000Z,6.74467,2016-05-10T22:20:00.000Z,5.144396,2016-05-10T22:20:00.000Z,7.876541138,2016-05-10T22:20:00.000Z,4.911222,2016-05-10T22:20:00.000Z,3.503218,2016-05-10T22:20:00.000Z,3.614176,2016-05-10T22:20:00.000Z,3.543662,2016-05-10T22:20:00.000Z,2.178163052
2016-05-10T22:25:00.000Z,6.628448,2016-05-10T22:25:00.000Z,8.365285873,2016-05-10T22:25:00.000Z,6.76050806,2016-05-10T22:25:00.000Z,5.172895908,2016-05-10T22:25:00.000Z,7.927364826,2016-05-10T22:25:00.000Z,4.903972,2016-05-10T22:25:00.000Z,3.511001,2016-05-10T22:25:00.000Z,3.616656,2016-05-10T22:25:00.000Z,3.55198,2016-05-10T22:25:00.000Z,2.177400112
2016-05-10T22:30:00.000Z,6.582012177,2016-05-10T22:30:00.000Z,8.326749,2016-05-10T22:30:00.000Z,6.101625,2016-05-10T22:30:00.000Z,5.168015,2016-05-10T22:30:00.000Z,7.913017,2016-05-10T22:30:00.000Z,4.90900898,2016-05-10T22:30:00.000Z,3.510963,2016-05-10T22:30:00.000Z,3.603948,2016-05-10T22:30:00.000Z,3.548966,2016-05-10T22:30:00.000Z,2.198920012
2016-05-10T22:35:00.000Z,6.611620903,2016-05-10T22:35:00.000Z,8.355784416,2016-05-10T22:35:00.000Z,5.279813766,2016-05-10T22:35:00.000Z,5.148859978,2016-05-10T22:35:00.000Z,7.901915073,2016-05-10T22:35:00.000Z,4.925455093,2016-05-10T22:35:00.000Z,3.529315,2016-05-10T22:35:00.000Z,3.627988,2016-05-10T22:35:00.000Z,3.532903,2016-05-10T22:35:00.000Z,2.187661886
2016-05-10T22:40:00.000Z,6.618183,2016-05-10T22:40:00.000Z,8.360171318,2016-05-10T22:40:00.000Z,5.286375046,2016-05-10T22:40:00.000Z,5.165382862,2016-05-10T22:40:00.000Z,7.914964,2016-05-10T22:40:00.000Z,4.924730778,2016-05-10T22:40:00.000Z,3.503179,2016-05-10T22:40:00.000Z,3.624135,2016-05-10T22:40:00.000Z,3.538244,2016-05-10T22:40:00.000Z,2.180871964
2016-05-10T22:45:00.000Z,6.593726158,2016-05-10T22:45:00.000Z,8.34159,2016-05-10T22:45:00.000Z,5.276875,2016-05-10T22:45:00.000Z,5.16095686,2016-05-10T22:45:00.000Z,7.924273014,2016-05-10T22:45:00.000Z,4.903593,2016-05-10T22:45:00.000Z,3.543128,2016-05-10T22:45:00.000Z,3.621006,2016-05-10T22:45:00.000Z,3.527827,2016-05-10T22:45:00.000Z,2.17739892
2016-05-10T22:50:00.000Z,6.607156,2016-05-10T22:50:00.000Z,8.327280998,2016-05-10T22:50:00.000Z,5.298701,2016-05-10T22:50:00.000Z,5.152180195,2016-05-10T22:50:00.000Z,7.923093,2016-05-10T22:50:00.000Z,4.894661903,2016-05-10T22:50:00.000Z,3.507414,2016-05-10T22:50:00.000Z,3.617457,2016-05-10T22:50:00.000Z,3.534506,2016-05-10T22:50:00.000Z,2.173126936
2016-05-10T22:55:00.000Z,6.62894392,2016-05-10T22:55:00.000Z,8.341856956,2016-05-10T22:55:00.000Z,5.267486095,2016-05-10T22:55:00.000Z,5.159888,2016-05-10T22:55:00.000Z,7.914392,2016-05-10T22:55:00.000Z,4.903287,2016-05-10T22:55:00.000Z,3.518975,2016-05-10T22:55:00.000Z,3.6207,2016-05-10T22:55:00.000Z,3.53561,2016-05-10T22:55:00.000Z,2.200140953
2016-05-10T23:00:00.000Z,6.600782871,2016-05-10T23:00:00.000Z,8.320682,2016-05-10T23:00:00.000Z,5.299045,2016-05-10T23:00:00.000Z,5.166373,2016-05-10T23:00:00.000Z,7.928585,2016-05-10T23:00:00.000Z,4.913779,2016-05-10T23:00:00.000Z,3.538283,2016-05-10T23:00:00.000Z,3.611619,2016-05-10T23:00:00.000Z,3.542252,2016-05-10T23:00:00.000Z,2.171828985
2016-05-10T23:05:00.000Z,6.619673,2016-05-10T23:05:00.000Z,8.333576,2016-05-10T23:05:00.000Z,5.286756992,2016-05-10T23:05:00.000Z,5.152751,2016-05-10T23:05:00.000Z,7.897220135,2016-05-10T23:05:00.000Z,4.894662857,2016-05-10T23:05:00.000Z,3.51142,2016-05-10T23:05:00.000Z,3.606963,2016-05-10T23:05:00.000Z,3.524354,2016-05-10T23:05:00.000Z,2.207772017
2016-05-10T23:10:00.000Z,6.615244,2016-05-10T23:10:00.000Z,8.315795898,2016-05-10T23:10:00.000Z,5.30026722,2016-05-10T23:10:00.000Z,5.166870117,2016-05-10T23:10:00.000Z,7.960104,2016-05-10T23:10:00.000Z,4.908209,2016-05-10T23:10:00.000Z,3.521188,2016-05-10T23:10:00.000Z,3.599294,2016-05-10T23:10:00.000Z,3.54763,2016-05-10T23:10:00.000Z,2.185681105
2016-05-10T23:15:00.000Z,6.654737949,2016-05-10T23:15:00.000Z,8.337315,2016-05-10T23:15:00.000Z,5.300645828,2016-05-10T23:15:00.000Z,5.14886,2016-05-10T23:15:00.000Z,7.935912,2016-05-10T23:15:00.000Z,4.895195961,2016-05-10T23:15:00.000Z,3.507222,2016-05-10T23:15:00.000Z,3.61139,2016-05-10T23:15:00.000Z,3.516418,2016-05-10T23:15:00.000Z,2.187166929
2016-05-10T23:20:00.000Z,6.633788,2016-05-10T23:20:00.000Z,8.319534,2016-05-10T23:20:00.000Z,5.289161,2016-05-10T23:20:00.000Z,5.147106,2016-05-10T23:20:00.000Z,8.81312561,2016-05-10T23:20:00.000Z,4.914084,2016-05-10T23:20:00.000Z,3.53729,2016-05-10T23:20:00.000Z,3.607117,2016-05-10T23:20:00.000Z,3.563046,2016-05-10T23:20:00.000Z,2.207199097
2016-05-10T23:25:00.000Z,6.630620956,2016-05-10T23:25:00.000Z,8.355593,2016-05-10T23:25:00.000Z,5.284772873,2016-05-10T23:25:00.000Z,5.1344,2016-05-10T23:25:00.000Z,9.316484,2016-05-10T23:25:00.000Z,4.890885,2016-05-10T23:25:00.000Z,3.534313,2016-05-10T23:25:00.000Z,3.619518,2016-05-10T23:25:00.000Z,3.554346,2016-05-10T23:25:00.000Z,2.195410013
2016-05-10T23:30:00.000Z,6.610094,2016-05-10T23:30:00.000Z,8.341056,2016-05-10T23:30:00.000Z,5.283208,2016-05-10T23:30:00.000Z,5.147334099,2016-05-10T23:30:00.000Z,9.328501701,2016-05-10T23:30:00.000Z,4.881882,2016-05-10T23:30:00.000Z,3.514626,2016-05-10T23:30:00.000Z,3.614709,2016-05-10T23:30:00.000Z,3.560985,2016-05-10T23:30:00.000Z,2.182894945
2016-05-10T23:35:00.000Z,6.613909,2016-05-10T23:35:00.000Z,8.328617096,2016-05-10T23:35:00.000Z,5.277334,2016-05-10T23:35:00.000Z,5.148249149,2016-05-10T23:35:00.000Z,9.324001312,2016-05-10T23:35:00.000Z,4.898784,2016-05-10T23:35:00.000Z,3.533665,2016-05-10T23:35:00.000Z,3.632222,2016-05-10T23:35:00.000Z,3.542975,2016-05-10T23:35:00.000Z,2.205749989
2016-05-10T23:40:00.000Z,6.616007805,2016-05-10T23:40:00.000Z,8.347541,2016-05-10T23:40:00.000Z,5.265275,2016-05-10T23:40:00.000Z,5.135087,2016-05-10T23:40:00.000Z,9.325259,2016-05-10T23:40:00.000Z,4.900729179,2016-05-10T23:40:00.000Z,3.542288,2016-05-10T23:40:00.000Z,3.601813,2016-05-10T23:40:00.000Z,3.538625,2016-05-10T23:40:00.000Z,2.211549997
2016-05-10T23:45:00.000Z,6.619671822,2016-05-10T23:45:00.000Z,8.341512,2016-05-10T23:45:00.000Z,5.283286095,2016-05-10T23:45:00.000Z,5.164199829,2016-05-10T23:45:00.000Z,9.301986,2016-05-10T23:45:00.000Z,4.908742905,2016-05-10T23:45:00.000Z,3.529126,2016-05-10T23:45:00.000Z,3.626235,2016-05-10T23:45:00.000Z,3.541029,2016-05-10T23:45:00.000Z,2.176405907
2016-05-10T23:50:00.000Z,6.619482994,2016-05-10T23:50:00.000Z,8.33002758,2016-05-10T23:50:00.000Z,5.287024021,2016-05-10T23:50:00.000Z,5.149851799,2016-05-10T23:50:00.000Z,9.325984001,2016-05-10T23:50:00.000Z,4.898632,2016-05-10T23:50:00.000Z,3.531568,2016-05-10T23:50:00.000Z,3.619478,2016-05-10T23:50:00.000Z,3.55427,2016-05-10T23:50:00.000Z,2.167212963
2016-05-10T23:55:00.000Z,6.626692772,2016-05-10T23:55:00.000Z,8.329189301,2016-05-10T23:55:00.000Z,5.289847851,2016-05-10T23:55:00.000Z,5.146187782,2016-05-10T23:55:00.000Z,9.315416,2016-05-10T23:55:00.000Z,4.912827,2016-05-10T23:55:00.000Z,3.534506,2016-05-10T23:55:00.000Z,3.609215,2016-05-10T23:55:00.000Z,3.558314,2016-05-10T23:55:00.000Z,2.170876026
2016-05-11T00:00:00.000Z,6.602881908,2016-05-11T00:00:00.000Z,8.330638885,2016-05-11T00:00:00.000Z,5.285995007,2016-05-11T00:00:00.000Z,5.146150112,2016-05-11T00:00:00.000Z,9.343459129,2016-05-11T00:00:00.000Z,4.905614,2016-05-11T00:00:00.000Z,3.540609,2016-05-11T00:00:00.000Z,3.609903,2016-05-11T00:00:00.000Z,3.569343,2016-05-11T00:00:00.000Z,2.178697109
2016-05-11T00:05:00.000Z,6.610436,2016-05-11T00:05:00.000Z,8.308661461,2016-05-11T00:05:00.000Z,5.253219128,2016-05-11T00:05:00.000Z,5.144587,2016-05-11T00:05:00.000Z,9.355669,2016-05-11T00:05:00.000Z,4.902445793,2016-05-11T00:05:00.000Z,3.570256,2016-05-11T00:05:00.000Z,3.581439,2016-05-11T00:05:00.000Z,3.554461,2016-05-11T00:05:00.000Z,2.164923906
2016-05-11T00:10:00.000Z,6.645352,2016-05-11T00:10:00.000Z,8.310455322,2016-05-11T00:10:00.000Z,5.285231,2016-05-11T00:10:00.000Z,5.138941,2016-05-11T00:10:00.000Z,9.356204033,2016-05-11T00:10:00.000Z,4.898402214,2016-05-11T00:10:00.000Z,3.54309,2016-05-11T00:10:00.000Z,3.593,2016-05-11T00:10:00.000Z,3.560336,2016-05-11T00:10:00.000Z,2.174957991
2016-05-11T00:15:00.000Z,6.614215,2016-05-11T00:15:00.000Z,8.292786598,2016-05-11T00:15:00.000Z,5.258714,2016-05-11T00:15:00.000Z,5.140313148,2016-05-11T00:15:00.000Z,9.346817017,2016-05-11T00:15:00.000Z,4.887947,2016-05-11T00:15:00.000Z,3.560642,2016-05-11T00:15:00.000Z,3.5851,2016-05-11T00:15:00.000Z,3.53729,2016-05-11T00:15:00.000Z,2.185374022
2016-05-11T00:20:00.000Z,6.60338,2016-05-11T00:20:00.000Z,8.314077,2016-05-11T00:20:00.000Z,5.271304,2016-05-11T00:20:00.000Z,5.148899,2016-05-11T00:20:00.000Z,9.376617,2016-05-11T00:20:00.000Z,4.885659218,2016-05-11T00:20:00.000Z,3.543623,2016-05-11T00:20:00.000Z,3.622951,2016-05-11T00:20:00.000Z,3.553505,2016-05-11T00:20:00.000Z,2.164083958
2016-05-11T00:25:00.000Z,6.612499237,2016-05-11T00:25:00.000Z,8.313508034,2016-05-11T00:25:00.000Z,5.283360958,2016-05-11T00:25:00.000Z,5.157637119,2016-05-11T00:25:00.000Z,9.331935883,2016-05-11T00:25:00.000Z,4.888404,2016-05-11T00:25:00.000Z,3.536603,2016-05-11T00:25:00.000Z,3.570409,2016-05-11T00:25:00.000Z,3.547363,2016-05-11T00:25:00.000Z,2.176675081
2016-05-11T00:30:00.000Z,6.608109,2016-05-11T00:30:00.000Z,8.321749,2016-05-11T00:30:00.000Z,5.293015,2016-05-11T00:30:00.000Z,5.118601,2016-05-11T00:30:00.000Z,9.352693,2016-05-11T00:30:00.000Z,4.892221928,2016-05-11T00:30:00.000Z,3.565679,2016-05-11T00:30:00.000Z,3.584985,2016-05-11T00:30:00.000Z,3.539121,2016-05-11T00:30:00.000Z,2.164120913
2016-05-11T00:35:00.000Z,6.593037128,2016-05-11T00:35:00.000Z,8.327131271,2016-05-11T00:35:00.000Z,5.291220188,2016-05-11T00:35:00.000Z,5.15035,2016-05-11T00:35:00.000Z,9.351893425,2016-05-11T00:35:00.000Z,4.922898,2016-05-11T00:35:00.000Z,3.564955,2016-05-11T00:35:00.000Z,3.54618,2016-05-11T00:35:00.000Z,3.592693,2016-05-11T00:35:00.000Z,2.150041103
2016-05-11T00:40:00.000Z,6.605133057,2016-05-11T00:40:00.000Z,8.315795,2016-05-11T00:40:00.000Z,5.275844097,2016-05-11T00:40:00.000Z,5.148820877,2016-05-11T00:40:00.000Z,9.327779,2016-05-11T00:40:00.000Z,4.901948929,2016-05-11T00:40:00.000Z,3.546258,2016-05-11T00:40:00.000Z,3.584336,2016-05-11T00:40:00.000Z,3.539617,2016-05-11T00:40:00.000Z,2.186173916
2016-05-11T00:45:00.000Z,6.621121,2016-05-11T00:45:00.000Z,8.323274,2016-05-11T00:45:00.000Z,5.293741226,2016-05-11T00:45:00.000Z,5.143671989,2016-05-11T00:45:00.000Z,9.371240616,2016-05-11T00:45:00.000Z,4.903820992,2016-05-11T00:45:00.000Z,3.563963,2016-05-11T00:45:00.000Z,3.574416,2016-05-11T00:45:00.000Z,3.57556,2016-05-11T00:45:00.000Z,2.162518978
2016-05-11T00:50:00.000Z,6.587316036,2016-05-11T00:50:00.000Z,8.308888,2016-05-11T00:50:00.000Z,5.257987022,2016-05-11T00:50:00.000Z,5.154659,2016-05-11T00:50:00.000Z,9.349718094,2016-05-11T00:50:00.000Z,4.885771,2016-05-11T00:50:00.000Z,3.550492,2016-05-11T00:50:00.000Z,3.573539,2016-05-11T00:50:00.000Z,3.545495,2016-05-11T00:50:00.000Z,2.157099009
2016-05-11T00:55:00.000Z,6.602006,2016-05-11T00:55:00.000Z,8.315681458,2016-05-11T00:55:00.000Z,5.293969,2016-05-11T00:55:00.000Z,5.142182827,2016-05-11T00:55:00.000Z,9.356092,2016-05-11T00:55:00.000Z,4.95460701,2016-05-11T00:55:00.000Z,3.560337,2016-05-11T00:55:00.000Z,3.574417,2016-05-11T00:55:00.000Z,3.545952,2016-05-11T00:55:00.000Z,2.163244009
2016-05-11T01:00:00.000Z,6.603111,2016-05-11T01:00:00.000Z,8.313126,2016-05-11T01:00:00.000Z,5.296831,2016-05-11T01:00:00.000Z,5.147983074,2016-05-11T01:00:00.000Z,9.334684372,2016-05-11T01:00:00.000Z,4.920151234,2016-05-11T01:00:00.000Z,3.566288,2016-05-11T01:00:00.000Z,3.569494,2016-05-11T01:00:00.000Z,3.544005,2016-05-11T01:00:00.000Z,2.137830973
2016-05-11T01:05:00.000Z,6.603264809,2016-05-11T01:05:00.000Z,8.321519,2016-05-11T01:05:00.000Z,5.26958704,2016-05-11T01:05:00.000Z,5.147600174,2016-05-11T01:05:00.000Z,9.399817,2016-05-11T01:05:00.000Z,4.917328,2016-05-11T01:05:00.000Z,3.565487,2016-05-11T01:05:00.000Z,3.569496,2016-05-11T01:05:00.000Z,3.560794,2016-05-11T01:05:00.000Z,2.150383949
2016-05-11T01:10:00.000Z,6.607921,2016-05-11T01:10:00.000Z,8.318389893,2016-05-11T01:10:00.000Z,5.28202486,2016-05-11T01:10:00.000Z,5.146951199,2016-05-11T01:10:00.000Z,9.373602,2016-05-11T01:10:00.000Z,4.902334,2016-05-11T01:10:00.000Z,3.578423,2016-05-11T01:10:00.000Z,3.581552,2016-05-11T01:10:00.000Z,3.564456,2016-05-11T01:10:00.000Z,2.119364977
2016-05-11T01:15:00.000Z,6.622304916,2016-05-11T01:15:00.000Z,8.321974754,2016-05-11T01:15:00.000Z,5.280690193,2016-05-11T01:15:00.000Z,5.127034187,2016-05-11T01:15:00.000Z,9.361813545,2016-05-11T01:15:00.000Z,4.886918,2016-05-11T01:15:00.000Z,3.550303,2016-05-11T01:15:00.000Z,3.580905,2016-05-11T01:15:00.000Z,3.578193,2016-05-11T01:15:00.000Z,2.108985901
2016-05-11T01:20:00.000Z,6.600595,2016-05-11T01:20:00.000Z,8.317169,2016-05-11T01:20:00.000Z,5.261307,2016-05-11T01:20:00.000Z,5.135962,2016-05-11T01:20:00.000Z,9.359066963,2016-05-11T01:20:00.000Z,4.930949,2016-05-11T01:20:00.000Z,3.567356,2016-05-11T01:20:00.000Z,3.571746,2016-05-11T01:20:00.000Z,3.582545,2016-05-11T01:20:00.000Z,2.122262955
2016-05-11T01:25:00.000Z,6.611925125,2016-05-11T01:25:00.000Z,8.333883286,2016-05-11T01:25:00.000Z,5.310986996,2016-05-11T01:25:00.000Z,5.147867,2016-05-11T01:25:00.000Z,9.395124,2016-05-11T01:25:00.000Z,4.914008141,2016-05-11T01:25:00.000Z,3.581323,2016-05-11T01:25:00.000Z,3.570715,2016-05-11T01:25:00.000Z,3.56255,2016-05-11T01:25:00.000Z,2.133862019
2016-05-11T01:30:00.000Z,6.628523827,2016-05-11T01:30:00.000Z,8.346777916,2016-05-11T01:30:00.000Z,5.276149,2016-05-11T01:30:00.000Z,5.143058,2016-05-11T01:30:00.000Z,9.380701065,2016-05-11T01:30:00.000Z,4.902334213,2016-05-11T01:30:00.000Z,3.546714,2016-05-11T01:30:00.000Z,3.58426,2016-05-11T01:30:00.000Z,3.587353,2016-05-11T01:30:00.000Z,2.108947039
2016-05-11T01:35:00.000Z,6.63253,2016-05-11T01:35:00.000Z,8.340521812,2016-05-11T01:35:00.000Z,5.276416,2016-05-11T01:35:00.000Z,5.125356,2016-05-11T01:35:00.000Z,9.37959671,2016-05-11T01:35:00.000Z,4.896303,2016-05-11T01:35:00.000Z,3.550874,2016-05-11T01:35:00.000Z,3.600096,2016-05-11T01:35:00.000Z,3.563236,2016-05-11T01:35:00.000Z,2.102194071
2016-05-11T01:40:00.000Z,6.631881237,2016-05-11T01:40:00.000Z,8.34865,2016-05-11T01:40:00.000Z,5.286375046,2016-05-11T01:40:00.000Z,5.114707947,2016-05-11T01:40:00.000Z,9.394168854,2016-05-11T01:40:00.000Z,4.914544106,2016-05-11T01:40:00.000Z,3.572316,2016-05-11T01:40:00.000Z,3.538434,2016-05-11T01:40:00.000Z,3.588114,2016-05-11T01:40:00.000Z,2.087730885
2016-05-11T01:45:00.000Z,6.614214897,2016-05-11T01:45:00.000Z,8.316407204,2016-05-11T01:45:00.000Z,5.270883083,2016-05-11T01:45:00.000Z,5.116464,2016-05-11T01:45:00.000Z,9.394246,2016-05-11T01:45:00.000Z,4.900348,2016-05-11T01:45:00.000Z,3.578309,2016-05-11T01:45:00.000Z,3.579873,2016-05-11T01:45:00.000Z,3.578003,2016-05-11T01:45:00.000Z,2.1103971
2016-05-11T01:50:00.000Z,6.601739,2016-05-11T01:50:00.000Z,8.324419022,2016-05-11T01:50:00.000Z,5.277484894,2016-05-11T01:50:00.000Z,5.13836813,2016-05-11T01:50:00.000Z,9.386614799,2016-05-11T01:50:00.000Z,4.918698788,2016-05-11T01:50:00.000Z,3.570371,2016-05-11T01:50:00.000Z,3.557094,2016-05-11T01:50:00.000Z,3.587352,2016-05-11T01:50:00.000Z,2.087846041
2016-05-11T01:55:00.000Z,6.627187,2016-05-11T01:55:00.000Z,8.359257698,2016-05-11T01:55:00.000Z,5.297059,2016-05-11T01:55:00.000Z,6.504745,2016-05-11T01:55:00.000Z,9.36818409,2016-05-11T01:55:00.000Z,4.894777,2016-05-11T01:55:00.000Z,3.586397,2016-05-11T01:55:00.000Z,3.5669,2016-05-11T01:55:00.000Z,3.58987,2016-05-11T01:55:00.000Z,2.110702038
2016-05-11T02:00:00.000Z,6.629402161,2016-05-11T02:00:00.000Z,8.351205,2016-05-11T02:00:00.000Z,5.290496,2016-05-11T02:00:00.000Z,6.532371998,2016-05-11T02:00:00.000Z,9.396039,2016-05-11T02:00:00.000Z,4.920036793,2016-05-11T02:00:00.000Z,3.548851,2016-05-11T02:00:00.000Z,3.564992,2016-05-11T02:00:00.000Z,3.592846,2016-05-11T02:00:00.000Z,2.096926928
2016-05-11T02:05:00.000Z,6.610897,2016-05-11T02:05:00.000Z,8.350939751,2016-05-11T02:05:00.000Z,5.299118996,2016-05-11T02:05:00.000Z,6.532254219,2016-05-11T02:05:00.000Z,9.415843,2016-05-11T02:05:00.000Z,4.912672997,2016-05-11T02:05:00.000Z,2.607459,2016-05-11T02:05:00.000Z,3.55259,2016-05-11T02:05:00.000Z,3.595441,2016-05-11T02:05:00.000Z,2.118562937
2016-05-11T02:10:00.000Z,6.615207,2016-05-11T02:10:00.000Z,8.329608,2016-05-11T02:10:00.000Z,5.295724869,2016-05-11T02:10:00.000Z,6.540421009,2016-05-11T02:10:00.000Z,9.373718,2016-05-11T02:10:00.000Z,4.905957222,2016-05-11T02:10:00.000Z,2.081511,2016-05-11T02:10:00.000Z,3.565299,2016-05-11T02:10:00.000Z,3.592578,2016-05-11T02:10:00.000Z,2.128408909
2016-05-11T02:15:00.000Z,6.625853062,2016-05-11T02:15:00.000Z,8.35307312,2016-05-11T02:15:00.000Z,5.261155128,2016-05-11T02:15:00.000Z,6.520541,2016-05-11T02:15:00.000Z,9.406153,2016-05-11T02:15:00.000Z,4.880887985,2016-05-11T02:15:00.000Z,2.143479,2016-05-11T02:15:00.000Z,3.551369,2016-05-11T02:15:00.000Z,3.590212,2016-05-11T02:15:00.000Z,2.123636007
2016-05-11T02:20:00.000Z,6.636459,2016-05-11T02:20:00.000Z,8.372800827,2016-05-11T02:20:00.000Z,5.279926777,2016-05-11T02:20:00.000Z,6.508409977,2016-05-11T02:20:00.000Z,9.409738,2016-05-11T02:20:00.000Z,4.914658,2016-05-11T02:20:00.000Z,2.104406,2016-05-11T02:20:00.000Z,3.560452,2016-05-11T02:20:00.000Z,3.589145,2016-05-11T02:20:00.000Z,2.119478941
2016-05-11T02:25:00.000Z,6.616275787,2016-05-11T02:25:00.000Z,8.336707,2016-05-11T02:25:00.000Z,5.284773,2016-05-11T02:25:00.000Z,6.506499767,2016-05-11T02:25:00.000Z,9.400197029,2016-05-11T02:25:00.000Z,4.883483887,2016-05-11T02:25:00.000Z,2.073881,2016-05-11T02:25:00.000Z,3.564763,2016-05-11T02:25:00.000Z,3.58594,2016-05-11T02:25:00.000Z,2.113641024
2016-05-11T02:30:00.000Z,6.616314,2016-05-11T02:30:00.000Z,8.334187,2016-05-11T02:30:00.000Z,5.311330795,2016-05-11T02:30:00.000Z,6.504249,2016-05-11T02:30:00.000Z,9.419926,2016-05-11T02:30:00.000Z,4.900922,2016-05-11T02:30:00.000Z,2.137985,2016-05-11T02:30:00.000Z,3.558047,2016-05-11T02:30:00.000Z,3.608757,2016-05-11T02:30:00.000Z,2.140274048
2016-05-11T02:35:00.000Z,6.620359,2016-05-11T02:35:00.000Z,8.336591721,2016-05-11T02:35:00.000Z,5.28935194,2016-05-11T02:35:00.000Z,6.522524,2016-05-11T02:35:00.000Z,9.423512,2016-05-11T02:35:00.000Z,4.908360958,2016-05-11T02:35:00.000Z,2.119555,2016-05-11T02:35:00.000Z,3.565566,2016-05-11T02:35:00.000Z,3.593608,2016-05-11T02:35:00.000Z,2.150499105
