Date,Value,Date,Value,Date,Value,Date,Value,Date,Value
2016-05-09T23:55:00.000Z,8.149396896,2016-05-09T23:55:00.000Z,8.030729,2016-05-09T23:55:00.000Z,8.280653954,2016-05-09T23:55:00.000Z,5.07831,2016-05-09T23:55:00.000Z,8.014324
2016-05-10T00:00:00.000Z,8.164699,2016-05-10T00:00:00.000Z,8.03595829,2016-05-10T00:00:00.000Z,8.265353203,2016-05-10T00:00:00.000Z,5.074685097,2016-05-10T00:00:00.000Z,8.04065
2016-05-10T00:05:00.000Z,8.150656,2016-05-10T00:05:00.000Z,8.022719383,2016-05-10T00:05:00.000Z,8.271953583,2016-05-10T00:05:00.000Z,5.076555,2016-05-10T00:05:00.000Z,8.017604828
2016-05-10T00:10:00.000Z,8.144589,2016-05-10T00:10:00.000Z,8.038667679,2016-05-10T00:10:00.000Z,8.256157875,2016-05-10T00:10:00.000Z,5.070678,2016-05-10T00:10:00.000Z,8.00814
2016-05-10T00:15:00.000Z,8.16176033,2016-05-10T00:15:00.000Z,8.048701,2016-05-10T00:15:00.000Z,8.273748398,2016-05-10T00:15:00.000Z,5.078996181,2016-05-10T00:15:00.000Z,8.044429779
2016-05-10T00:20:00.000Z,8.147908,2016-05-10T00:20:00.000Z,8.078275,2016-05-10T00:20:00.000Z,8.281797409,2016-05-10T00:20:00.000Z,5.089335918,2016-05-10T00:20:00.000Z,8.024395943
2016-05-10T00:25:00.000Z,8.14000988,2016-05-10T00:25:00.000Z,8.053393,2016-05-10T00:25:00.000Z,8.29729,2016-05-10T00:25:00.000Z,5.069073,2016-05-10T00:25:00.000Z,8.023786
2016-05-10T00:30:00.000Z,8.152832031,2016-05-10T00:30:00.000Z,8.074533,2016-05-10T00:30:00.000Z,8.271458,2016-05-10T00:30:00.000Z,5.068083,2016-05-10T00:30:00.000Z,8.039925575
2016-05-10T00:35:00.000Z,8.137719,2016-05-10T00:35:00.000Z,8.066025,2016-05-10T00:35:00.000Z,8.261232376,2016-05-10T00:35:00.000Z,5.043624878,2016-05-10T00:35:00.000Z,8.056602
2016-05-10T00:40:00.000Z,8.162409,2016-05-10T00:40:00.000Z,8.061446,2016-05-10T00:40:00.000Z,8.288935,2016-05-10T00:40:00.000Z,5.045035,2016-05-10T00:40:00.000Z,8.04046
2016-05-10T00:45:00.000Z,8.157256126,2016-05-10T00:45:00.000Z,8.082012,2016-05-10T00:45:00.000Z,8.310874,2016-05-10T00:45:00.000Z,5.062208176,2016-05-10T00:45:00.000Z,8.042407036
2016-05-10T00:50:00.000Z,8.146688461,2016-05-10T00:50:00.000Z,8.052249908,2016-05-10T00:50:00.000Z,8.286149025,2016-05-10T00:50:00.000Z,5.035688,2016-05-10T00:50:00.000Z,8.043971
2016-05-10T00:55:00.000Z,8.136232376,2016-05-10T00:55:00.000Z,8.043283,2016-05-10T00:55:00.000Z,8.268061638,2016-05-10T00:55:00.000Z,5.04633522,2016-05-10T00:55:00.000Z,8.068619728
2016-05-10T01:00:00.000Z,8.175382614,2016-05-10T01:00:00.000Z,8.08781147,2016-05-10T01:00:00.000Z,8.295191765,2016-05-10T01:00:00.000Z,5.035002232,2016-05-10T01:00:00.000Z,8.049655914
2016-05-10T01:05:00.000Z,8.157640457,2016-05-10T01:05:00.000Z,8.071978,2016-05-10T01:05:00.000Z,8.263293,2016-05-10T01:05:00.000Z,5.04954,2016-05-10T01:05:00.000Z,8.032064438
2016-05-10T01:10:00.000Z,8.169049263,2016-05-10T01:10:00.000Z,8.071139336,2016-05-10T01:10:00.000Z,8.283554077,2016-05-10T01:10:00.000Z,5.052783,2016-05-10T01:10:00.000Z,8.057707
2016-05-10T01:15:00.000Z,8.187286377,2016-05-10T01:15:00.000Z,8.057290077,2016-05-10T01:15:00.000Z,8.27661,2016-05-10T01:15:00.000Z,5.039657116,2016-05-10T01:15:00.000Z,8.062514
2016-05-10T01:20:00.000Z,8.190797,2016-05-10T01:20:00.000Z,8.089303,2016-05-10T01:20:00.000Z,8.27328968,2016-05-10T01:20:00.000Z,5.015541,2016-05-10T01:20:00.000Z,8.061713219
2016-05-10T01:25:00.000Z,8.178089,2016-05-10T01:25:00.000Z,8.0511446,2016-05-10T01:25:00.000Z,8.281798,2016-05-10T01:25:00.000Z,5.019127846,2016-05-10T01:25:00.000Z,8.088499
2016-05-10T01:30:00.000Z,8.174007,2016-05-10T01:30:00.000Z,8.049161,2016-05-10T01:30:00.000Z,8.26997,2016-05-10T01:30:00.000Z,5.037024021,2016-05-10T01:30:00.000Z,8.079837
2016-05-10T01:35:00.000Z,8.1568,2016-05-10T01:35:00.000Z,8.039201736,2016-05-10T01:35:00.000Z,8.263520241,2016-05-10T01:35:00.000Z,5.028590202,2016-05-10T01:35:00.000Z,8.051030159
2016-05-10T01:40:00.000Z,8.15764,2016-05-10T01:40:00.000Z,8.037944,2016-05-10T01:40:00.000Z,8.319419861,2016-05-10T01:40:00.000Z,5.031910896,2016-05-10T01:40:00.000Z,8.083614
2016-05-10T01:45:00.000Z,8.168704033,2016-05-10T01:45:00.000Z,8.039389,2016-05-10T01:45:00.000Z,8.266576767,2016-05-10T01:45:00.000Z,5.037329,2016-05-10T01:45:00.000Z,8.071368217
2016-05-10T01:50:00.000Z,8.175953865,2016-05-10T01:50:00.000Z,8.048015,2016-05-10T01:50:00.000Z,8.28256321,2016-05-10T01:50:00.000Z,5.006995,2016-05-10T01:50:00.000Z,8.079302788
2016-05-10T01:55:00.000Z,8.199076,2016-05-10T01:55:00.000Z,8.046983,2016-05-10T01:55:00.000Z,8.314271927,2016-05-10T01:55:00.000Z,5.002875805,2016-05-10T01:55:00.000Z,8.092316628
2016-05-10T02:00:00.000Z,8.177059174,2016-05-10T02:00:00.000Z,8.056333542,2016-05-10T02:00:00.000Z,8.289353,2016-05-10T02:00:00.000Z,5.01847887,2016-05-10T02:00:00.000Z,8.099755287
2016-05-10T02:05:00.000Z,8.178511,2016-05-10T02:05:00.000Z,8.039239883,2016-05-10T02:05:00.000Z,8.283017159,2016-05-10T02:05:00.000Z,5.017984,2016-05-10T02:05:00.000Z,8.094718
2016-05-10T02:10:00.000Z,8.153897285,2016-05-10T02:10:00.000Z,8.015467644,2016-05-10T02:10:00.000Z,8.281531,2016-05-10T02:10:00.000Z,5.025462151,2016-05-10T02:10:00.000Z,8.093117714
2016-05-10T02:15:00.000Z,8.199648857,2016-05-10T02:15:00.000Z,8.018405914,2016-05-10T02:15:00.000Z,8.300381,2016-05-10T02:15:00.000Z,5.024851799,2016-05-10T02:15:00.000Z,8.088003
2016-05-10T02:20:00.000Z,8.153211,2016-05-10T02:20:00.000Z,8.014132,2016-05-10T02:20:00.000Z,8.272755623,2016-05-10T02:20:00.000Z,5.008446217,2016-05-10T02:20:00.000Z,8.101206
2016-05-10T02:25:00.000Z,8.176067352,2016-05-10T02:25:00.000Z,8.039393425,2016-05-10T02:25:00.000Z,8.291947365,2016-05-10T02:25:00.000Z,5.023326,2016-05-10T02:25:00.000Z,8.100783348
2016-05-10T02:30:00.000Z,8.182400703,2016-05-10T02:30:00.000Z,8.0108881,2016-05-10T02:30:00.000Z,8.285501,2016-05-10T02:30:00.000Z,5.024394989,2016-05-10T02:30:00.000Z,8.093461037
2016-05-10T02:35:00.000Z,8.19182682,2016-05-10T02:35:00.000Z,7.99948,2016-05-10T02:35:00.000Z,8.279394,2016-05-10T02:35:00.000Z,5.041753769,2016-05-10T02:35:00.000Z,8.131501198
2016-05-10T02:40:00.000Z,8.187553406,2016-05-10T02:40:00.000Z,7.962583,2016-05-10T02:40:00.000Z,8.318315,2016-05-10T02:40:00.000Z,5.060452938,2016-05-10T02:40:00.000Z,8.109293
2016-05-10T02:45:00.000Z,8.198085785,2016-05-10T02:45:00.000Z,7.969260216,2016-05-10T02:45:00.000Z,8.316176,2016-05-10T02:45:00.000Z,5.023172855,2016-05-10T02:45:00.000Z,8.111391
2016-05-10T02:50:00.000Z,8.180913925,2016-05-10T02:50:00.000Z,7.923282,2016-05-10T02:50:00.000Z,8.295612,2016-05-10T02:50:00.000Z,5.045876026,2016-05-10T02:50:00.000Z,8.123490334
2016-05-10T02:55:00.000Z,8.174999,2016-05-10T02:55:00.000Z,7.954073,2016-05-10T02:55:00.000Z,8.29855,2016-05-10T02:55:00.000Z,5.043777,2016-05-10T02:55:00.000Z,8.120856285
2016-05-10T03:00:00.000Z,8.170152664,2016-05-10T03:00:00.000Z,7.919275,2016-05-10T03:00:00.000Z,8.314004,2016-05-10T03:00:00.000Z,5.043358,2016-05-10T03:00:00.000Z,8.116774
2016-05-10T03:05:00.000Z,8.163057327,2016-05-10T03:05:00.000Z,7.939688206,2016-05-10T03:05:00.000Z,8.333310127,2016-05-10T03:05:00.000Z,5.066175,2016-05-10T03:05:00.000Z,8.104524
2016-05-10T03:10:00.000Z,8.183697,2016-05-10T03:10:00.000Z,7.890237808,2016-05-10T03:10:00.000Z,8.303241,2016-05-10T03:10:00.000Z,5.040456772,2016-05-10T03:10:00.000Z,8.137533188
2016-05-10T03:15:00.000Z,8.206746101,2016-05-10T03:15:00.000Z,7.889896,2016-05-10T03:15:00.000Z,8.323084,2016-05-10T03:15:00.000Z,5.049539089,2016-05-10T03:15:00.000Z,8.134669
2016-05-10T03:20:00.000Z,8.195871353,2016-05-10T03:20:00.000Z,7.863414764,2016-05-10T03:20:00.000Z,8.303088188,2016-05-10T03:20:00.000Z,5.040039,2016-05-10T03:20:00.000Z,8.118451
2016-05-10T03:25:00.000Z,8.175305367,2016-05-10T03:25:00.000Z,7.863452911,2016-05-10T03:25:00.000Z,8.317206383,2016-05-10T03:25:00.000Z,5.045914173,2016-05-10T03:25:00.000Z,8.141193
2016-05-10T03:30:00.000Z,8.184423,2016-05-10T03:30:00.000Z,7.811178,2016-05-10T03:30:00.000Z,8.302401543,2016-05-10T03:30:00.000Z,5.056444168,2016-05-10T03:30:00.000Z,8.146877289
2016-05-10T03:35:00.000Z,8.185643,2016-05-10T03:35:00.000Z,7.794352,2016-05-10T03:35:00.000Z,8.321670532,2016-05-10T03:35:00.000Z,5.059728,2016-05-10T03:35:00.000Z,8.106432
2016-05-10T03:40:00.000Z,8.175533295,2016-05-10T03:40:00.000Z,7.797670841,2016-05-10T03:40:00.000Z,8.333387375,2016-05-10T03:40:00.000Z,5.074110985,2016-05-10T03:40:00.000Z,8.112652
2016-05-10T03:45:00.000Z,8.171069,2016-05-10T03:45:00.000Z,7.778594,2016-05-10T03:45:00.000Z,8.308471,2016-05-10T03:45:00.000Z,5.06339,2016-05-10T03:45:00.000Z,8.101699
2016-05-10T03:50:00.000Z,8.180416107,2016-05-10T03:50:00.000Z,7.808128,2016-05-10T03:50:00.000Z,8.289620399,2016-05-10T03:50:00.000Z,5.049806,2016-05-10T03:50:00.000Z,8.10109
2016-05-10T03:55:00.000Z,8.175264,2016-05-10T03:55:00.000Z,7.781837,2016-05-10T03:55:00.000Z,8.310149193,2016-05-10T03:55:00.000Z,5.062665939,2016-05-10T03:55:00.000Z,8.126543999
2016-05-10T04:00:00.000Z,8.180228,2016-05-10T04:00:00.000Z,7.783323,2016-05-10T04:00:00.000Z,8.307554245,2016-05-10T04:00:00.000Z,5.076553,2016-05-10T04:00:00.000Z,8.125089645
2016-05-10T04:05:00.000Z,8.185988426,2016-05-10T04:05:00.000Z,7.756043,2016-05-10T04:05:00.000Z,7.17995882,2016-05-10T04:05:00.000Z,5.060565,2016-05-10T04:05:00.000Z,8.116811
2016-05-10T04:10:00.000Z,8.161988258,2016-05-10T04:10:00.000Z,7.765161,2016-05-10T04:10:00.000Z,6.726357,2016-05-10T04:10:00.000Z,5.059155,2016-05-10T04:10:00.000Z,8.113034
2016-05-10T04:15:00.000Z,8.180724,2016-05-10T04:15:00.000Z,7.758637,2016-05-10T04:15:00.000Z,6.727616787,2016-05-10T04:15:00.000Z,5.077279,2016-05-10T04:15:00.000Z,8.106547356
2016-05-10T04:20:00.000Z,8.170572281,2016-05-10T04:20:00.000Z,7.786606789,2016-05-10T04:20:00.000Z,6.725708961,2016-05-10T04:20:00.000Z,5.06235981,2016-05-10T04:20:00.000Z,8.133676529
2016-05-10T04:25:00.000Z,8.188622,2016-05-10T04:25:00.000Z,7.766917,2016-05-10T04:25:00.000Z,6.714756966,2016-05-10T04:25:00.000Z,5.091014,2016-05-10T04:25:00.000Z,8.128222466
2016-05-10T04:30:00.000Z,8.167366982,2016-05-10T04:30:00.000Z,7.778747082,2016-05-10T04:30:00.000Z,6.71197319,2016-05-10T04:30:00.000Z,5.062018,2016-05-10T04:30:00.000Z,8.147567
2016-05-10T04:35:00.000Z,8.170001,2016-05-10T04:35:00.000Z,7.768214,2016-05-10T04:35:00.000Z,6.749477863,2016-05-10T04:35:00.000Z,5.067283154,2016-05-10T04:35:00.000Z,8.154129028
2016-05-10T04:40:00.000Z,8.178203,2016-05-10T04:40:00.000Z,7.79095602,2016-05-10T04:40:00.000Z,6.726051807,2016-05-10T04:40:00.000Z,5.084641,2016-05-10T04:40:00.000Z,8.133791
2016-05-10T04:45:00.000Z,8.171261787,2016-05-10T04:45:00.000Z,7.844298,2016-05-10T04:45:00.000Z,6.740588,2016-05-10T04:45:00.000Z,5.060491085,2016-05-10T04:45:00.000Z,8.149627686
2016-05-10T04:50:00.000Z,8.20625,2016-05-10T04:50:00.000Z,7.831706,2016-05-10T04:50:00.000Z,6.721205,2016-05-10T04:50:00.000Z,5.06964922,2016-05-10T04:50:00.000Z,8.156609535
2016-05-10T04:55:00.000Z,8.188277,2016-05-10T04:55:00.000Z,7.904738903,2016-05-10T04:55:00.000Z,6.718076,2016-05-10T04:55:00.000Z,5.06835,2016-05-10T04:55:00.000Z,8.159013
2016-05-10T05:00:00.000Z,8.177668571,2016-05-10T05:00:00.000Z,7.915649891,2016-05-10T05:00:00.000Z,6.737766,2016-05-10T05:00:00.000Z,5.093493938,2016-05-10T05:00:00.000Z,8.161569595
2016-05-10T05:05:00.000Z,8.18354702,2016-05-10T05:05:00.000Z,7.902448177,2016-05-10T05:05:00.000Z,6.749670982,2016-05-10T05:05:00.000Z,5.066671848,2016-05-10T05:05:00.000Z,8.160273
2016-05-10T05:10:00.000Z,8.188810349,2016-05-10T05:10:00.000Z,7.909584999,2016-05-10T05:10:00.000Z,6.756385,2016-05-10T05:10:00.000Z,5.102005005,2016-05-10T05:10:00.000Z,8.171565
2016-05-10T05:15:00.000Z,8.175265,2016-05-10T05:15:00.000Z,7.959072113,2016-05-10T05:15:00.000Z,6.737155,2016-05-10T05:15:00.000Z,5.093343,2016-05-10T05:15:00.000Z,8.189078331
2016-05-10T05:20:00.000Z,8.192437172,2016-05-10T05:20:00.000Z,7.935606,2016-05-10T05:20:00.000Z,6.718380928,2016-05-10T05:20:00.000Z,5.116351,2016-05-10T05:20:00.000Z,8.17942524
2016-05-10T05:25:00.000Z,8.189347267,2016-05-10T05:25:00.000Z,8.008217812,2016-05-10T05:25:00.000Z,6.744175911,2016-05-10T05:25:00.000Z,5.11993885,2016-05-10T05:25:00.000Z,8.17065
2016-05-10T05:30:00.000Z,8.202662468,2016-05-10T05:30:00.000Z,7.965407848,2016-05-10T05:30:00.000Z,6.740017891,2016-05-10T05:30:00.000Z,5.095248222,2016-05-10T05:30:00.000Z,8.169504166
2016-05-10T05:35:00.000Z,8.214417,2016-05-10T05:35:00.000Z,7.960218906,2016-05-10T05:35:00.000Z,6.742307186,2016-05-10T05:35:00.000Z,5.113147,2016-05-10T05:35:00.000Z,8.165156364
2016-05-10T05:40:00.000Z,8.193237,2016-05-10T05:40:00.000Z,7.951746,2016-05-10T05:40:00.000Z,6.749862194,2016-05-10T05:40:00.000Z,5.099143,2016-05-10T05:40:00.000Z,8.178662
2016-05-10T05:45:00.000Z,8.189765,2016-05-10T05:45:00.000Z,7.954418182,2016-05-10T05:45:00.000Z,6.735896,2016-05-10T05:45:00.000Z,5.116619,2016-05-10T05:45:00.000Z,8.200143814
2016-05-10T05:50:00.000Z,8.178356,2016-05-10T05:50:00.000Z,7.968916893,2016-05-10T05:50:00.000Z,6.762529,2016-05-10T05:50:00.000Z,5.115778923,2016-05-10T05:50:00.000Z,8.180684
2016-05-10T05:55:00.000Z,8.200561523,2016-05-10T05:55:00.000Z,7.937783,2016-05-10T05:55:00.000Z,6.73769,2016-05-10T05:55:00.000Z,5.113222122,2016-05-10T05:55:00.000Z,8.171299934
2016-05-10T06:00:00.000Z,8.182784,2016-05-10T06:00:00.000Z,7.961440086,2016-05-10T06:00:00.000Z,6.744593,2016-05-10T06:00:00.000Z,5.116121,2016-05-10T06:00:00.000Z,8.202203751
2016-05-10T06:05:00.000Z,8.181142,2016-05-10T06:05:00.000Z,7.95281601,2016-05-10T06:05:00.000Z,6.739408016,2016-05-10T06:05:00.000Z,5.136306763,2016-05-10T06:05:00.000Z,8.201860428
2016-05-10T06:10:00.000Z,8.175001144,2016-05-10T06:10:00.000Z,7.970555,2016-05-10T06:10:00.000Z,6.774854,2016-05-10T06:10:00.000Z,5.139092922,2016-05-10T06:10:00.000Z,8.209301949
2016-05-10T06:15:00.000Z,8.176718,2016-05-10T06:15:00.000Z,7.951440811,2016-05-10T06:15:00.000Z,6.758942127,2016-05-10T06:15:00.000Z,5.102155,2016-05-10T06:15:00.000Z,8.194154739
2016-05-10T06:20:00.000Z,8.147983551,2016-05-10T06:20:00.000Z,7.96479702,2016-05-10T06:20:00.000Z,6.747076035,2016-05-10T06:20:00.000Z,5.1147089,2016-05-10T06:20:00.000Z,8.213232994
2016-05-10T06:25:00.000Z,8.170075,2016-05-10T06:25:00.000Z,7.963156223,2016-05-10T06:25:00.000Z,6.731279,2016-05-10T06:25:00.000Z,5.128066,2016-05-10T06:25:00.000Z,8.211894989
2016-05-10T06:30:00.000Z,8.167482,2016-05-10T06:30:00.000Z,7.98025,2016-05-10T06:30:00.000Z,6.745131016,2016-05-10T06:30:00.000Z,5.110168934,2016-05-10T06:30:00.000Z,8.208652
2016-05-10T06:35:00.000Z,8.160921,2016-05-10T06:35:00.000Z,7.972198009,2016-05-10T06:35:00.000Z,6.749289036,2016-05-10T06:35:00.000Z,5.101813793,2016-05-10T06:35:00.000Z,8.213459015
2016-05-10T06:40:00.000Z,8.158707,2016-05-10T06:40:00.000Z,7.964875221,2016-05-10T06:40:00.000Z,6.765275002,2016-05-10T06:40:00.000Z,5.111238003,2016-05-10T06:40:00.000Z,8.217467
2016-05-10T06:45:00.000Z,8.14993,2016-05-10T06:45:00.000Z,7.95003,2016-05-10T06:45:00.000Z,6.741391182,2016-05-10T06:45:00.000Z,5.127951,2016-05-10T06:45:00.000Z,8.198809624
2016-05-10T06:50:00.000Z,8.135661,2016-05-10T06:50:00.000Z,7.961974144,2016-05-10T06:50:00.000Z,6.752761,2016-05-10T06:50:00.000Z,5.125813007,2016-05-10T06:50:00.000Z,8.221627235
2016-05-10T06:55:00.000Z,8.106318474,2016-05-10T06:55:00.000Z,7.971207142,2016-05-10T06:55:00.000Z,6.735933,2016-05-10T06:55:00.000Z,5.120128,2016-05-10T06:55:00.000Z,8.183776
2016-05-10T07:00:00.000Z,8.087508,2016-05-10T07:00:00.000Z,7.96865,2016-05-10T07:00:00.000Z,6.760889,2016-05-10T07:00:00.000Z,5.121194839,2016-05-10T07:00:00.000Z,8.20331
2016-05-10T07:05:00.000Z,8.089529,2016-05-10T07:05:00.000Z,7.970863,2016-05-10T07:05:00.000Z,6.734141,2016-05-10T07:05:00.000Z,5.109941,2016-05-10T07:05:00.000Z,8.199534
2016-05-10T07:10:00.000Z,8.070642471,2016-05-10T07:10:00.000Z,7.972238064,2016-05-10T07:10:00.000Z,6.754021,2016-05-10T07:10:00.000Z,5.103378,2016-05-10T07:10:00.000Z,8.213918686
2016-05-10T07:15:00.000Z,8.086514473,2016-05-10T07:15:00.000Z,7.965713024,2016-05-10T07:15:00.000Z,6.737803936,2016-05-10T07:15:00.000Z,5.095901,2016-05-10T07:15:00.000Z,8.236926079
2016-05-10T07:20:00.000Z,8.099145889,2016-05-10T07:20:00.000Z,7.9962,2016-05-10T07:20:00.000Z,6.733643,2016-05-10T07:20:00.000Z,5.118220806,2016-05-10T07:20:00.000Z,8.233683586
2016-05-10T07:25:00.000Z,8.098115,2016-05-10T07:25:00.000Z,8.001693,2016-05-10T07:25:00.000Z,6.763483,2016-05-10T07:25:00.000Z,5.100135,2016-05-10T07:25:00.000Z,8.213269234
2016-05-10T07:30:00.000Z,8.14913,2016-05-10T07:30:00.000Z,7.979832172,2016-05-10T07:30:00.000Z,6.747876,2016-05-10T07:30:00.000Z,5.138216019,2016-05-10T07:30:00.000Z,8.220748901
2016-05-10T07:35:00.000Z,8.144893646,2016-05-10T07:35:00.000Z,7.996085167,2016-05-10T07:35:00.000Z,6.75890398,2016-05-10T07:35:00.000Z,5.155689,2016-05-10T07:35:00.000Z,8.208197
2016-05-10T07:40:00.000Z,8.108762,2016-05-10T07:40:00.000Z,7.989637,2016-05-10T07:40:00.000Z,6.754364014,2016-05-10T07:40:00.000Z,5.137374878,2016-05-10T07:40:00.000Z,8.224794388
2016-05-10T07:45:00.000Z,8.117498398,2016-05-10T07:45:00.000Z,8.006272316,2016-05-10T07:45:00.000Z,6.765047073,2016-05-10T07:45:00.000Z,5.113487,2016-05-10T07:45:00.000Z,8.231661
2016-05-10T07:50:00.000Z,8.129097,2016-05-10T07:50:00.000Z,8.003182411,2016-05-10T07:50:00.000Z,6.758903027,2016-05-10T07:50:00.000Z,5.105667114,2016-05-10T07:50:00.000Z,8.20442009
2016-05-10T07:55:00.000Z,8.105555534,2016-05-10T07:55:00.000Z,8.002648,2016-05-10T07:55:00.000Z,6.769093,2016-05-10T07:55:00.000Z,5.119481087,2016-05-10T07:55:00.000Z,8.235057831
2016-05-10T08:00:00.000Z,8.111432076,2016-05-10T08:00:00.000Z,8.016462,2016-05-10T08:00:00.000Z,6.741773,2016-05-10T08:00:00.000Z,5.111735,2016-05-10T08:00:00.000Z,8.219528
2016-05-10T08:05:00.000Z,8.085296,2016-05-10T08:05:00.000Z,8.017757,2016-05-10T08:05:00.000Z,6.763062,2016-05-10T08:05:00.000Z,5.123562813,2016-05-10T08:05:00.000Z,8.228495
2016-05-10T08:10:00.000Z,8.087163,2016-05-10T08:10:00.000Z,8.021266937,2016-05-10T08:10:00.000Z,6.754401,2016-05-10T08:10:00.000Z,5.130736828,2016-05-10T08:10:00.000Z,8.244788
2016-05-10T08:15:00.000Z,8.09594059,2016-05-10T08:15:00.000Z,8.016154289,2016-05-10T08:15:00.000Z,6.764058,2016-05-10T08:15:00.000Z,5.141418934,2016-05-10T08:15:00.000Z,8.219147
2016-05-10T08:20:00.000Z,8.107004166,2016-05-10T08:20:00.000Z,8.022299,2016-05-10T08:20:00.000Z,6.746959209,2016-05-10T08:20:00.000Z,5.125051022,2016-05-10T08:20:00.000Z,8.213652611
2016-05-10T08:25:00.000Z,8.08041,2016-05-10T08:25:00.000Z,8.023442268,2016-05-10T08:25:00.000Z,6.752723217,2016-05-10T08:25:00.000Z,5.133064,2016-05-10T08:25:00.000Z,8.221777916
2016-05-10T08:30:00.000Z,8.095823288,2016-05-10T08:30:00.000Z,8.0454216,2016-05-10T08:30:00.000Z,6.772562,2016-05-10T08:30:00.000Z,5.131652832,2016-05-10T08:30:00.000Z,8.238107681
2016-05-10T08:35:00.000Z,8.103760719,2016-05-10T08:35:00.000Z,8.040803909,2016-05-10T08:35:00.000Z,6.765353,2016-05-10T08:35:00.000Z,5.119098,2016-05-10T08:35:00.000Z,8.212239
2016-05-10T08:40:00.000Z,8.093268394,2016-05-10T08:40:00.000Z,8.030424,2016-05-10T08:40:00.000Z,6.745816231,2016-05-10T08:40:00.000Z,5.145042896,2016-05-10T08:40:00.000Z,8.213918686
2016-05-10T08:45:00.000Z,8.083767891,2016-05-10T08:45:00.000Z,8.012911797,2016-05-10T08:45:00.000Z,6.742113,2016-05-10T08:45:00.000Z,5.108831882,2016-05-10T08:45:00.000Z,8.221018
2016-05-10T08:50:00.000Z,8.083727837,2016-05-10T08:50:00.000Z,8.055875778,2016-05-10T08:50:00.000Z,6.732003,2016-05-10T08:50:00.000Z,5.129972935,2016-05-10T08:50:00.000Z,8.218995
2016-05-10T08:55:00.000Z,8.108799,2016-05-10T08:55:00.000Z,8.016232,2016-05-10T08:55:00.000Z,6.769359112,2016-05-10T08:55:00.000Z,5.125586,2016-05-10T08:55:00.000Z,8.208423
2016-05-10T09:00:00.000Z,8.122726,2016-05-10T09:00:00.000Z,8.036035,2016-05-10T09:00:00.000Z,6.753448,2016-05-10T09:00:00.000Z,5.124402046,2016-05-10T09:00:00.000Z,8.211247444
2016-05-10T09:05:00.000Z,8.145008087,2016-05-10T09:05:00.000Z,8.040957,2016-05-10T09:05:00.000Z,6.732158,2016-05-10T09:05:00.000Z,5.133557796,2016-05-10T09:05:00.000Z,8.213728
2016-05-10T09:10:00.000Z,8.11906147,2016-05-10T09:10:00.000Z,8.045765,2016-05-10T09:10:00.000Z,6.752761,2016-05-10T09:10:00.000Z,5.124363899,2016-05-10T09:10:00.000Z,8.173931
2016-05-10T09:15:00.000Z,8.1518,2016-05-10T09:15:00.000Z,8.077053,2016-05-10T09:15:00.000Z,6.728188,2016-05-10T09:15:00.000Z,5.132909775,2016-05-10T09:15:00.000Z,8.182286
2016-05-10T09:20:00.000Z,8.131083,2016-05-10T09:20:00.000Z,8.052978,2016-05-10T09:20:00.000Z,6.734675884,2016-05-10T09:20:00.000Z,5.110702991,2016-05-10T09:20:00.000Z,8.173358917
2016-05-10T09:25:00.000Z,8.121353149,2016-05-10T09:25:00.000Z,8.070832253,2016-05-10T09:25:00.000Z,6.746349812,2016-05-10T09:25:00.000Z,5.123600006,2016-05-10T09:25:00.000Z,8.148442268
2016-05-10T09:30:00.000Z,8.131309,2016-05-10T09:30:00.000Z,8.045383453,2016-05-10T09:30:00.000Z,6.755853176,2016-05-10T09:30:00.000Z,5.126921,2016-05-10T09:30:00.000Z,8.133331299
2016-05-10T09:35:00.000Z,8.136271477,2016-05-10T09:35:00.000Z,8.073922,2016-05-10T09:35:00.000Z,6.712394238,2016-05-10T09:35:00.000Z,5.134092,2016-05-10T09:35:00.000Z,8.131385
2016-05-10T09:40:00.000Z,8.13047,2016-05-10T09:40:00.000Z,8.072855,2016-05-10T09:40:00.000Z,6.754858,2016-05-10T09:40:00.000Z,5.137909,2016-05-10T09:40:00.000Z,8.091283
2016-05-10T09:45:00.000Z,8.12452,2016-05-10T09:45:00.000Z,8.085371017,2016-05-10T09:45:00.000Z,6.740513,2016-05-10T09:45:00.000Z,5.156148911,2016-05-10T09:45:00.000Z,8.087314606
2016-05-10T09:50:00.000Z,8.101053,2016-05-10T09:50:00.000Z,8.065376,2016-05-10T09:50:00.000Z,6.73517,2016-05-10T09:50:00.000Z,5.150042057,2016-05-10T09:50:00.000Z,8.091779709
2016-05-10T09:55:00.000Z,8.134591,2016-05-10T09:55:00.000Z,8.105248,2016-05-10T09:55:00.000Z,6.743452072,2016-05-10T09:55:00.000Z,5.148859,2016-05-10T09:55:00.000Z,8.063428879
2016-05-10T10:00:00.000Z,8.120358467,2016-05-10T10:00:00.000Z,8.077281,2016-05-10T10:00:00.000Z,6.73833704,2016-05-10T10:00:00.000Z,5.156186,2016-05-10T10:00:00.000Z,8.063506126
2016-05-10T10:05:00.000Z,8.119063377,2016-05-10T10:05:00.000Z,8.089109,2016-05-10T10:05:00.000Z,6.744367,2016-05-10T10:05:00.000Z,5.120319843,2016-05-10T10:05:00.000Z,8.05431
2016-05-10T10:10:00.000Z,8.142259598,2016-05-10T10:10:00.000Z,8.072283745,2016-05-10T10:10:00.000Z,6.715979099,2016-05-10T10:10:00.000Z,5.142066002,2016-05-10T10:10:00.000Z,8.076899529
